none,8,7,0.0,10.448182003838676,1.3971984386444092,13.686557531356812,215.85136604309082,214.03589286123002,-0.008410756045427896
$G$,8,7,10.995897054672241,1.7753152676991055,1.3795734643936157,14.053897976875305,155.979896068573,158.32320497717177,0.015023147005871765
$G$ and $F$,8,7,24.658120155334473,1.805815781865801,1.3864995241165161,13.99841558933258,171.88022804260254,171.88946398666928,5.373476735471789e-5
